,Country Name,Country Code,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
20,Benin,BEN,7.2289156626506,7.2289156626506,6.02409638554217,6.02409638554217,6.02409638554217,6.02409638554217,6.02409638554217,7.2289156626506,7.2289156626506,7.2289156626506,10.8433734939759,10.8433734939759,10.8433734939759,10.8433734939759,8.43373493975904,8.43373493975904,8.43373493975904,8.43373493975904,7.2289156626506,7.2289156626506,7.2289156626506,7.2289156626506,7.2289156626506,7.2289156626506
21,Burkina Faso,BFA,9.00900900900901,8.10810810810811,8.10810810810811,8.10810810810811,8.10810810810811,11.7117117117117,11.7117117117117,11.7117117117117,11.7117117117117,11.7117117117117,15.3153153153153,15.3153153153153,15.3153153153153,15.3153153153153,15.3153153153153,15.748031496063,15.748031496063,,9.44881889763779,9.44881889763779,11.0236220472441,11.0236220472441,13.3858267716535,13.3858267716535
22,Bangladesh,BGD,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,,2.0,2.0,2.0,14.7826086956522,15.0724637681159,,6.33333333333333,18.5507246376812,18.5507246376812,19.7142857142857,19.7142857142857,19.7142857142857,19.8275862068966,20.0,20.0,20.2857142857143,20.2857142857143,20.6303724928367,20.9169054441261
23,Bulgaria,BGR,10.8333333333333,10.8333333333333,10.8333333333333,10.8333333333333,26.25,26.25,26.25,26.25,22.0833333333333,22.0833333333333,21.6666666666667,21.6666666666667,20.8333333333333,20.8333333333333,20.8333333333333,22.9166666666667,24.5833333333333,20.0,20.4166666666667,20.4166666666667,23.75,23.75,25.8333333333333,26.6666666666667
24,Bahrain,BHR,,,,,,,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,10.0,10.0,10.0,7.5,7.5,7.5,7.5,15.0,15.0,15.0
25,"Bahamas, The",BHS,15.0,15.0,15.0,15.0,15.0,,20.0,20.0,20.0,20.0,12.1951219512195,12.1951219512195,12.1951219512195,12.1951219512195,12.1951219512195,13.1578947368421,13.1578947368421,13.1578947368421,13.1578947368421,13.1578947368421,12.8205128205128,12.8205128205128,12.8205128205128,12.8205128205128
26,Bosnia and Herzegovina,BIH,,,,,7.14285714285714,,16.6666666666667,16.6666666666667,16.6666666666667,14.2857142857143,11.9047619047619,11.9047619047619,19.047619047619,16.6666666666667,21.4285714285714,21.4285714285714,21.4285714285714,21.4285714285714,21.4285714285714,21.4285714285714,21.4285714285714,21.4285714285714,21.4285714285714,21.4285714285714
27,Belarus,BLR,,,,,10.3092783505155,10.3092783505155,10.3092783505155,29.3577981651376,29.0909090909091,29.0909090909091,29.0909090909091,31.8181818181818,31.8181818181818,31.8181818181818,31.8181818181818,26.605504587156,26.605504587156,26.605504587156,27.2727272727273,34.5454545454545,34.5454545454545,34.5454545454545,40.0,40.0
28,Belize,BLZ,3.44827586206897,3.44827586206897,6.89655172413793,6.89655172413793,6.89655172413793,6.89655172413793,3.33333333333333,6.66666666666667,6.66666666666667,6.66666666666667,3.33333333333333,0.0,0.0,0.0,0.0,3.125,3.125,3.125,3.125,3.125,9.375,9.375,9.375,9.375
29,Bermuda,BMU,,,,,,,,,,,,,,,,,,,,,,,,
30,Bolivia,BOL,,,11.5384615384615,11.5384615384615,11.5384615384615,18.4615384615385,18.4615384615385,19.2307692307692,16.9230769230769,16.9230769230769,16.9230769230769,16.9230769230769,22.3076923076923,25.3846153846154,25.3846153846154,25.3846153846154,25.3846153846154,53.0769230769231,53.0769230769231,53.0769230769231,53.0769230769231,53.0769230769231,53.0769230769231,53.0769230769231
31,Brazil,BRA,6.62768031189084,6.62768031189084,5.65302144249513,5.65302144249513,6.82261208576998,6.23781676413255,8.57699805068226,8.57699805068226,8.57699805068226,8.7719298245614,8.96686159844054,8.96686159844054,8.7719298245614,8.57699805068226,8.57699805068226,8.57699805068226,8.57699805068226,9.94152046783626,9.94152046783626,9.94152046783626,10.7212475633528,15.009746588694,15.009746588694,14.6198830409357
32,Barbados,BRB,10.7142857142857,10.7142857142857,10.7142857142857,10.7142857142857,10.7142857142857,10.7142857142857,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,10.0,10.0,10.0,10.0,10.0,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,20.0,20.0,20.0
33,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,,,,6.45161290322581,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909
34,Bhutan,BTN,2.0,2.0,2.0,9.33333333333333,9.33333333333333,9.33333333333333,9.33333333333333,9.21052631578947,9.33333333333333,2.66666666666667,2.66666666666667,8.51063829787234,8.51063829787234,8.51063829787234,8.51063829787234,8.51063829787234,6.38297872340426,8.51063829787234,8.51063829787234,8.51063829787234,8.51063829787234,14.8936170212766,14.8936170212766,14.8936170212766
35,Botswana,BWA,8.51063829787234,8.51063829787234,,17.0212765957447,17.0212765957447,17.0212765957447,17.0212765957447,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,7.93650793650794,7.93650793650794,7.93650793650794,7.93650793650794,7.93650793650794,9.52380952380952,9.52380952380952,9.52380952380952,9.52380952380952,9.52380952380952,10.7692307692308,10.7692307692308
36,Central African Republic,CAF,3.52941176470588,3.52941176470588,7.3394495412844,7.3394495412844,7.3394495412844,7.3394495412844,,,10.4761904761905,10.4761904761905,10.4761904761905,10.4761904761905,9.61538461538462,9.61538461538462,12.5,12.5,,,,7.19424460431655,8.57142857142857,8.57142857142857,8.57142857142857,8.57142857142857
37,Canada,CAN,20.5980066445183,20.5980066445183,20.5980066445183,,20.5980066445183,20.5980066445183,20.5980066445183,21.1038961038961,21.1038961038961,20.7792207792208,21.3114754098361,22.0779220779221,22.0779220779221,22.0779220779221,24.7557003257329,24.6753246753247,24.6753246753247,25.0814332247557,26.0355029585799,26.0355029585799,26.2686567164179,26.9461077844311,28.9940828402367,28.9940828402367
38,Central Europe and the Baltics,CEB,11.48243359040274,10.96829477292203,11.482433590402747,12.960082944530845,15.566835871404386,16.11675126903552,16.26751016719384,17.141641854529983,16.723404255319164,17.099106763079543,16.843896214376873,16.81528662420381,17.07006369426751,17.027600849256896,18.43337590464026,19.267188143268832,19.210201563142732,19.705093833780158,20.116487455197138,19.892473118279575,22.304488662656183,22.72096251735308,23.692734844979178,24.80333179083758
39,Switzerland,CHE,21.0,21.0,22.5,23.0,23.0,23.0,25.0,25.0,25.0,25.0,28.5,28.5,29.0,29.0,28.5,29.0,31.0,31.0,32.0,32.0,32.5,32.5,41.5,41.5
40,Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,
41,Chile,CHL,7.5,10.8333333333333,10.8333333333333,10.8333333333333,10.8333333333333,12.5,12.5,12.5,15.0,15.0,15.0,15.0,14.1666666666667,14.1666666666667,14.1666666666667,14.1666666666667,15.8333333333333,15.8333333333333,15.8333333333333,15.8333333333333,,22.5806451612903,22.5806451612903,22.5806451612903
42,China,CHN,,21.8194024840551,21.8194024840551,21.7828418230563,21.7828418230563,21.7828418230563,20.2345058626466,20.2345058626466,20.2684563758389,20.2684563758389,20.620992237597,21.325744894543,21.325744894543,21.325744894543,21.3230355943586,21.3230355943586,23.40140609307,23.40140609307,23.6228455559311,23.6228455559311,24.2476060191518,24.8993288590604,24.9411764705882,24.9411764705882
43,Cote d'Ivoire,CIV,8.0,8.0,8.0,,8.52017937219731,8.52017937219731,8.52017937219731,8.52017937219731,8.52017937219731,8.52017937219731,8.86699507389163,8.86699507389163,8.86699507389163,8.86699507389163,11.0236220472441,10.4417670682731,10.4417670682731,9.44881889763779,9.16334661354582,9.16334661354582,10.5882352941176,10.5882352941176,10.9803921568627,11.3725490196078
44,Cameroon,CMR,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,8.88888888888889,8.88888888888889,8.88888888888889,8.88888888888889,8.88888888888889,13.8888888888889,13.8888888888889,13.8888888888889,13.8888888888889,13.8888888888889,13.8888888888889,31.1111111111111,31.1111111111111,31.1111111111111,31.1111111111111,31.1111111111111,31.1111111111111,31.1111111111111,33.8888888888889
45,"Congo, Dem. Rep.",COD,,,,,,,,12.0,12.0,8.4,8.4,8.4,8.4,8.4,,8.94308943089431,8.94308943089431,10.6425702811245,8.94308943089431,8.94308943089431,8.94308943089431,8.94308943089431,10.0,12.8
46,"Congo, Rep.",COG,,12.0,12.0,12.0,12.0,,8.52713178294574,8.52713178294574,8.52713178294574,8.52713178294574,7.2992700729927,7.2992700729927,7.2992700729927,7.2992700729927,7.2992700729927,7.35294117647059,7.35294117647059,7.35294117647059,7.35294117647059,7.35294117647059,11.2582781456954,11.2582781456954,11.2582781456954,11.2582781456954
47,Colombia,COL,11.6564417177914,,11.8012422360248,11.8012422360248,11.8012422360248,12.0481927710843,12.0481927710843,12.0481927710843,12.1212121212121,8.43373493975904,8.43373493975904,8.43373493975904,8.43373493975904,12.6506024096386,12.1212121212121,12.1212121212121,12.1212121212121,19.8795180722892,19.8795180722892,19.8795180722892,18.6746987951807,18.1286549707602,18.7134502923977,18.3431952662722
48,Comoros,COM,0.0,0.0,,,,,,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,0.0,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,3.03030303030303,6.06060606060606,6.06060606060606,6.06060606060606,16.6666666666667
49,Cabo Verde,CPV,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,15.2777777777778,18.0555555555556,18.0555555555556,18.0555555555556,18.0555555555556,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,20.8333333333333,23.6111111111111,23.6111111111111,23.6111111111111,23.6111111111111,25.0
50,Costa Rica,CRI,15.7894736842105,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,35.0877192982456,35.0877192982456,35.0877192982456,35.0877192982456,38.5964912280702,36.8421052631579,36.8421052631579,36.8421052631579,38.5964912280702,38.5964912280702,38.5964912280702,38.5964912280702,33.3333333333333,33.3333333333333,33.3333333333333,35.0877192982456,45.6140350877193,45.6140350877193,45.6140350877193
51,Caribbean small states,CSS,11.570247933884295,12.023460410557174,12.911392405063287,13.225806451612904,14.615384615384615,,15.93533487297921,17.824074074074073,17.82407407407408,17.24137931034483,18.09954751131221,17.488789237668154,17.38148984198645,15.246636771300443,15.848214285714288,16.17977528089888,17.07865168539327,17.15575620767495,19.730941704035892,20.40358744394621,21.25279642058167,21.923937360178986,22.595078299776294,25.16703786191538
52,Cuba,CUB,22.7504244482173,27.6206322795341,27.6206322795341,27.6206322795341,27.6206322795341,27.6206322795341,35.9605911330049,35.9605911330049,35.9605911330049,35.9605911330049,35.9605911330049,43.1596091205212,43.1596091205212,43.1596091205212,45.221843003413,45.221843003413,48.8562091503268,48.8562091503268,48.8562091503268,48.8562091503268,48.8562091503268,53.2231404958678,53.2231404958678,53.2231404958678
53,Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,
54,Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,
55,Cyprus,CYP,5.35714285714286,5.35714285714286,5.35714285714286,7.14285714285714,10.7142857142857,10.7142857142857,10.7142857142857,16.0714285714286,16.0714285714286,14.2857142857143,14.2857142857143,14.2857142857143,12.5,12.5,10.7142857142857,10.7142857142857,10.7142857142857,12.5,12.5,17.8571428571429,17.8571428571429,17.8571428571429,17.8571428571429,19.6428571428571
56,Czech Republic,CZE,15.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,15.5,15.5,15.5,15.5,22.0,22.0,22.0,19.5,19.5,20.0,20.0,22.0,22.0,22.5,22.5
57,Germany,DEU,26.1904761904762,26.1904761904762,30.9417040358744,30.9417040358744,31.0810810810811,32.1724709784411,32.1724709784411,32.75,31.7589576547231,31.5960912052117,31.6476345840131,32.1895424836601,32.7974276527331,32.7974276527331,32.9032258064516,32.9032258064516,36.4500792393027,36.4500792393027,36.4500792393027,36.4500792393027,30.7475317348378,30.7475317348378,30.8885754583921,31.1706629055007
58,Djibouti,DJI,,0.0,0.0,0.0,0.0,0.0,10.7692307692308,10.7692307692308,10.7692307692308,10.7692307692308,13.8461538461538,13.8461538461538,13.8461538461538,13.8461538461538,13.8461538461538,13.8461538461538,12.7272727272727,12.7272727272727,12.7272727272727,12.7272727272727,10.7692307692308,26.1538461538462,26.1538461538462,26.1538461538462
59,Dominica,DMA,9.375,9.375,9.375,,18.75,18.75,18.75,19.3548387096774,12.9032258064516,12.9032258064516,16.1290322580645,18.75,14.2857142857143,12.5,12.5,12.5,12.5,12.9032258064516,21.875,21.875,25.0,25.0,25.0,34.375
60,Denmark,DNK,32.9608938547486,37.4301675977654,37.4301675977654,37.4301675977654,,37.9888268156425,37.9888268156425,37.9888268156425,36.8715083798883,36.8715083798883,37.9888268156425,37.9888268156425,37.9888268156425,37.9888268156425,39.1061452513966,39.1061452513966,39.1061452513966,39.1061452513966,37.4301675977654,37.4301675977654,37.4301675977654,37.4301675977654,39.1061452513966,39.6648044692737
61,Dominican Republic,DOM,11.6666666666667,16.1073825503356,16.1073825503356,16.1073825503356,16.1073825503356,17.3333333333333,17.3333333333333,17.3333333333333,17.3333333333333,19.6629213483146,19.6629213483146,19.6629213483146,19.6629213483146,20.7650273224044,20.7650273224044,20.7650273224044,20.7650273224044,20.7650273224044,20.7650273224044,26.8421052631579,26.8421052631579,26.8421052631579,26.8421052631579,27.8947368421053
62,Algeria,DZA,3.15789473684211,3.15789473684211,3.15789473684211,3.42105263157895,3.42105263157895,6.16966580976864,6.16966580976864,6.16966580976864,6.16966580976864,6.16966580976864,7.7120822622108,7.7120822622108,7.7120822622108,7.7120822622108,7.96915167095116,31.6017316017316,31.6017316017316,31.6017316017316,31.6017316017316,31.6017316017316,25.7575757575758,25.7575757575758,25.7575757575758,25.7575757575758
63,East Asia & Pacific (excluding high income),EAP,,17.596707818930067,18.59778597785981,17.322834645669296,17.61500240423145,18.213660245183892,16.85944619698565,17.190872648782015,17.294730392156858,17.657483486386333,18.03278688524589,18.296284781594895,18.552875695732837,17.938538450227902,17.926846898944618,18.236732345750028,19.316877152698066,19.063245823389032,19.762665449566427,19.868637110016444,20.128033348220914,20.626015059796256,20.856373174535655,21.11395282750781
64,Early-demographic dividend,EAR,8.331444116980277,8.84310618066561,8.808977917219742,9.673024523160766,9.521619135234591,11.088550479413424,11.265911596672346,12.145948072383952,12.886882829771558,13.431567016151885,14.72120393594443,15.545093695190621,16.98824374046487,17.421208427651056,17.557797018655723,19.294201099485733,20.069270733115268,21.07317958961323,22.16251273973872,22.34532128856315,22.30537634408603,22.789593953243106,22.948551664504976,23.62335282310848
65,East Asia & Pacific,EAS,,16.046831955922887,16.84560713745655,16.357597564350957,16.55372700871249,17.216758722888326,16.06960081883318,16.625342555135088,16.90890215416558,17.28579175704989,17.750230779374906,17.95848660010509,18.333987184516804,17.769423558897245,17.698677542948943,17.856703944942844,18.82742548755061,18.595512739257206,19.287374128582513,19.426188068756343,19.810606060606048,20.2357071213641,20.503814944895232,20.869248512808056
66,Europe & Central Asia (excluding high income),ECA,6.270305393112404,6.774960380348646,,7.3027902170168755,8.933626926706513,,9.248191255111669,10.867397806580257,10.795825179386826,11.519247722597704,14.310544611819244,14.501055170334649,15.351257588898529,15.435280641466205,16.223175965665238,17.84694460308396,18.101229625393202,18.555811277330278,18.516388729154688,19.090123812266064,20.3768115942029,20.783304745568902,22.705175865027165,23.44018317115055
67,Europe & Central Asia,ECS,14.511278195488726,15.159627206028164,16.055572965632507,16.562282533054976,16.537589724216094,18.33526743327355,17.76365705614567,18.812457553119238,19.161619984859954,19.53296703296703,21.009935283930375,21.34883291816589,21.894621894621892,21.99346998004716,22.704174228675132,23.75078779148285,24.79762547220723,25.34849596478356,25.74311926605505,26.005879110784495,27.384785208352497,27.95383769921231,29.455944312145082,30.154804433452412
68,Ecuador,ECU,3.65853658536585,17.3553719008264,17.3553719008264,14.6341463414634,14.6341463414634,,16.0,16.0,16.0,25.0,25.0,25.0,32.258064516129,32.258064516129,32.258064516129,32.258064516129,38.6861313868613,41.6058394160584,41.6058394160584,41.6058394160584,37.956204379562,37.956204379562,37.956204379562,39.4160583941606
69,"Egypt, Arab Rep.",EGY,1.98237885462555,1.98237885462555,1.98237885462555,1.98237885462555,2.42290748898678,2.42290748898678,2.42290748898678,2.86343612334802,1.98237885462555,2.03619909502262,1.80995475113122,1.80995475113122,1.76211453744493,12.6953125,1.96850393700787,1.96850393700787,,,,14.9328859060403,14.9328859060403,14.9328859060403,14.9328859060403,15.1006711409396
70,Euro area,EMU,16.8688487067979,17.029068436713214,18.281885618569024,19.33146330060776,19.129438717067586,19.082301529497446,20.690459528808024,21.705046545810873,22.16014897579143,23.03944315545243,24.65213358070503,24.959443800695258,25.462534690101755,25.323774283071227,26.046726810085584,27.42420735940754,29.965397923875432,30.11075219197046,30.196078431372555,30.321238733533633,31.213084961381192,31.970006816632576,33.37119491140391,33.74205267938238
71,Eritrea,ERI,20.952380952381,20.952380952381,14.6666666666667,14.6666666666667,14.6666666666667,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,
72,Spain,ESP,24.7126436781609,24.7126436781609,21.551724137931,28.2857142857143,28.2857142857143,28.2857142857143,28.2857142857143,36.0,36.0,36.0,36.5714285714286,36.2857142857143,36.5714285714286,36.5714285714286,36.0,36.0,36.0,39.7142857142857,41.1428571428571,39.1428571428571,39.1428571428571,39.1428571428571,44.0,44.0
73,Estonia,EST,10.8910891089109,10.8910891089109,17.8217821782178,17.8217821782178,17.8217821782178,17.8217821782178,18.8118811881188,18.8118811881188,18.8118811881188,18.8118811881188,20.7920792079208,20.7920792079208,22.7722772277228,22.7722772277228,19.8019801980198,20.7920792079208,20.7920792079208,19.0,23.7623762376238,23.7623762376238,26.7326732673267,26.7326732673267,29.7029702970297,28.7128712871287
74,Ethiopia,ETH,2.04841713221601,2.04841713221601,2.02578268876611,7.69230769230769,7.6782449725777004,7.6782449725777004,7.6782449725777004,7.6782449725777004,21.4285714285714,21.9281663516068,21.9281663516068,21.9281663516068,21.9281663516068,27.7879341864717,27.7879341864717,27.7879341864717,27.7879341864717,27.7879341864717,38.7568555758684,38.7568555758684,38.7568555758684,38.7568555758684,38.7568555758684,38.7568555758684
75,European Union,EUU,17.01488050503533,17.05997294453631,17.994739285161685,19.573922793528748,19.550492610837438,20.283092238295215,21.37759851070431,22.07242514500705,22.178398058252426,22.884819131224457,23.87653200181572,24.153567110036274,24.467924528301886,24.37735849056604,25.113327289211234,26.03762317109584,27.681764004767572,28.24052768829574,28.266543835406114,28.28593389700231,29.789522200030728,30.51628764597418,31.817483484406196,32.32990324066963
76,Fragile and conflict affected situations,FCS,,,,,8.7701355152135,10.31578947368421,,11.033393501805056,11.900684931506854,13.103802672148001,13.329884462838423,13.278716504522956,13.020156046814046,13.299636708260936,14.643219479201894,15.228267667292055,16.610224157393965,15.599865951742622,17.51582278481012,17.406944010009383,17.887513053856487,17.625174391567207,17.299444003177133,18.381253116170853
77,Finland,FIN,33.5,33.5,37.0,36.5,36.5,36.5,37.5,37.5,37.5,38.0,41.5,41.5,40.0,40.0,42.5,42.5,42.5,42.5,41.5,41.5,42.0,42.0,47.0,46.0
78,Fiji,FJI,4.28571428571429,4.28571428571429,11.2676056338028,,5.71428571428571,5.71428571428571,5.71428571428571,8.45070422535211,8.45070422535211,,,,,,,,,14.0,16.0,16.0,16.0,19.6078431372549,19.6078431372549,19.6078431372549
79,France,FRA,10.9185441941075,10.9185441941075,10.9185441941075,10.9185441941075,10.9185441941075,12.1317157712305,12.1951219512195,12.1951219512195,12.1951219512195,12.1951219512195,18.1975736568458,18.1975736568458,18.8908145580589,18.8908145580589,18.8908145580589,26.8630849220104,26.8630849220104,26.1698440207972,26.1698440207972,26.1698440207972,38.9948006932409,39.5833333333333,39.6880415944541,39.5147313691508
80,Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,
81,"Micronesia, Fed. Sts.",FSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Gabon,GAB,8.33333333333333,8.33333333333333,8.33333333333333,9.16666666666667,9.16666666666667,9.2436974789916,9.2436974789916,9.2436974789916,9.2436974789916,12.5,16.6666666666667,16.6666666666667,14.6551724137931,14.6551724137931,14.1666666666667,15.7894736842105,15.7894736842105,15.0,14.1666666666667,14.1666666666667,17.0940170940171,,17.910447761194,14.7887323943662
83,United Kingdom,GBR,18.2094081942337,18.2094081942337,18.361153262519,18.361153262519,17.9059180576631,17.9059180576631,17.9059180576631,18.0576631259484,19.6594427244582,19.6594427244582,19.5046439628483,19.5046439628483,19.5046439628483,22.0,22.3076923076923,22.4615384615385,22.4615384615385,22.6153846153846,29.3846153846154,29.5839753466872,32.0,32.1538461538462,32.0,33.8461538461538
84,Georgia,GEO,6.92640692640693,6.92640692640693,,7.23404255319149,7.23404255319149,7.23404255319149,7.23404255319149,9.36170212765957,9.36170212765957,9.36170212765957,9.36170212765957,6.0,5.10948905109489,6.52173913043478,6.56934306569343,12.0,12.0,12.0,11.3333333333333,16.0,16.0,16.0,14.7651006711409,14.0939597315436
85,Ghana,GHA,9.0,9.0,9.0,,9.0,9.0,9.0,10.8695652173913,10.8695652173913,10.8695652173913,10.8695652173913,7.89473684210526,8.26086956521739,8.26086956521739,8.26086956521739,,10.9090909090909,10.9090909090909,10.9090909090909,10.9090909090909,12.7272727272727,12.7272727272727,13.0909090909091,13.0909090909091
86,Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,
87,Guinea,GIN,7.01754385964912,8.7719298245614,8.7719298245614,8.7719298245614,8.7719298245614,,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,19.2982456140351,,,,,,,21.9298245614035,21.9298245614035,21.9298245614035,21.9298245614035,21.9298245614035,22.8070175438596,16.6666666666667
